Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 504","Mobile poll/Bureau itinérant",N,N,"",2,83,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 505","Aurora",N,N,"",3,239,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 505","Aurora",N,N,"",3,239,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,45
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 505","Aurora",N,N,"",3,239,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 505","Aurora",N,N,"",3,239,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,135
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 505","Aurora",N,N,"",3,239,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 506","Mobile poll/Bureau itinérant",N,N,"",2,68,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 506","Mobile poll/Bureau itinérant",N,N,"",2,68,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,10
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 506","Mobile poll/Bureau itinérant",N,N,"",2,68,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 506","Mobile poll/Bureau itinérant",N,N,"",2,68,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,17
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 506","Mobile poll/Bureau itinérant",N,N,"",2,68,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 507","Richmond Hill",N,N,"",2,129,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 507","Richmond Hill",N,N,"",2,129,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,27
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 507","Richmond Hill",N,N,"",2,129,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 507","Richmond Hill",N,N,"",2,129,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,50
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 507","Richmond Hill",N,N,"",2,129,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 508","Mobile poll/Bureau itinérant",N,N,"513",0,27,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 508","Mobile poll/Bureau itinérant",N,N,"513",0,27,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 508","Mobile poll/Bureau itinérant",N,N,"513",0,27,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 508","Mobile poll/Bureau itinérant",N,N,"513",0,27,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 508","Mobile poll/Bureau itinérant",N,N,"513",0,27,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 509","Mobile poll/Bureau itinérant",N,N,"",2,154,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 509","Mobile poll/Bureau itinérant",N,N,"",2,154,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,17
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 509","Mobile poll/Bureau itinérant",N,N,"",2,154,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 509","Mobile poll/Bureau itinérant",N,N,"",2,154,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,20
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 509","Mobile poll/Bureau itinérant",N,N,"",2,154,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 510","Mobile poll/Bureau itinérant",N,N,"506",0,15,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 510","Mobile poll/Bureau itinérant",N,N,"506",0,15,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 510","Mobile poll/Bureau itinérant",N,N,"506",0,15,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 510","Mobile poll/Bureau itinérant",N,N,"506",0,15,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 510","Mobile poll/Bureau itinérant",N,N,"506",0,15,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 511","Mobile poll/Bureau itinérant",N,N,"506",0,11,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 511","Mobile poll/Bureau itinérant",N,N,"506",0,11,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 511","Mobile poll/Bureau itinérant",N,N,"506",0,11,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 511","Mobile poll/Bureau itinérant",N,N,"506",0,11,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 511","Mobile poll/Bureau itinérant",N,N,"506",0,11,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 512","Richmond Hill",N,N,"",2,106,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 512","Richmond Hill",N,N,"",2,106,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,17
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 512","Richmond Hill",N,N,"",2,106,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 512","Richmond Hill",N,N,"",2,106,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,55
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 512","Richmond Hill",N,N,"",2,106,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 513","Mobile poll/Bureau itinérant",N,N,"",0,93,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 513","Mobile poll/Bureau itinérant",N,N,"",0,93,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,18
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 513","Mobile poll/Bureau itinérant",N,N,"",0,93,"Muench","","Tom","Green Party","Parti Vert",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 513","Mobile poll/Bureau itinérant",N,N,"",0,93,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,47
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 513","Mobile poll/Bureau itinérant",N,N,"",0,93,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 600","Aurora",N,N,"",1,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 600","Aurora",N,N,"",1,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,444
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 600","Aurora",N,N,"",1,0,"Muench","","Tom","Green Party","Parti Vert",N,N,7
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 600","Aurora",N,N,"",1,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,513
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 600","Aurora",N,N,"",1,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 601","Aurora",N,N,"",0,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 601","Aurora",N,N,"",0,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,339
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 601","Aurora",N,N,"",0,0,"Muench","","Tom","Green Party","Parti Vert",N,N,8
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 601","Aurora",N,N,"",0,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,480
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 601","Aurora",N,N,"",0,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 602","Aurora",N,N,"",7,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 602","Aurora",N,N,"",7,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,246
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 602","Aurora",N,N,"",7,0,"Muench","","Tom","Green Party","Parti Vert",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 602","Aurora",N,N,"",7,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,410
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 602","Aurora",N,N,"",7,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 603","Aurora",N,N,"",5,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 603","Aurora",N,N,"",5,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,606
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 603","Aurora",N,N,"",5,0,"Muench","","Tom","Green Party","Parti Vert",N,N,10
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 603","Aurora",N,N,"",5,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,669
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 603","Aurora",N,N,"",5,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 604","Aurora",N,N,"",0,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 604","Aurora",N,N,"",0,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,528
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 604","Aurora",N,N,"",0,0,"Muench","","Tom","Green Party","Parti Vert",N,N,10
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 604","Aurora",N,N,"",0,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,513
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 604","Aurora",N,N,"",0,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 605","Aurora",N,N,"",15,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 605","Aurora",N,N,"",15,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,635
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 605","Aurora",N,N,"",15,0,"Muench","","Tom","Green Party","Parti Vert",N,N,8
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 605","Aurora",N,N,"",15,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,588
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 605","Aurora",N,N,"",15,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 606","Aurora",N,N,"",3,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 606","Aurora",N,N,"",3,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,668
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 606","Aurora",N,N,"",3,0,"Muench","","Tom","Green Party","Parti Vert",N,N,8
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 606","Aurora",N,N,"",3,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,797
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 606","Aurora",N,N,"",3,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,9
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 607","Richmond Hill",N,N,"",6,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 607","Richmond Hill",N,N,"",6,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,945
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 607","Richmond Hill",N,N,"",6,0,"Muench","","Tom","Green Party","Parti Vert",N,N,9
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 607","Richmond Hill",N,N,"",6,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,768
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 607","Richmond Hill",N,N,"",6,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 608","Richmond Hill",N,N,"",12,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 608","Richmond Hill",N,N,"",12,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,982
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 608","Richmond Hill",N,N,"",12,0,"Muench","","Tom","Green Party","Parti Vert",N,N,9
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 608","Richmond Hill",N,N,"",12,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,667
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 608","Richmond Hill",N,N,"",12,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,7
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 609","Richmond Hill",N,N,"",8,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 609","Richmond Hill",N,N,"",8,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,934
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 609","Richmond Hill",N,N,"",8,0,"Muench","","Tom","Green Party","Parti Vert",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 609","Richmond Hill",N,N,"",8,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,605
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 609","Richmond Hill",N,N,"",8,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 610","Richmond Hill",N,N,"",14,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 610","Richmond Hill",N,N,"",14,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,927
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 610","Richmond Hill",N,N,"",14,0,"Muench","","Tom","Green Party","Parti Vert",N,N,8
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 610","Richmond Hill",N,N,"",14,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,577
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 610","Richmond Hill",N,N,"",14,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 611","Richmond Hill",N,N,"",10,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 611","Richmond Hill",N,N,"",10,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,912
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 611","Richmond Hill",N,N,"",10,0,"Muench","","Tom","Green Party","Parti Vert",N,N,7
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 611","Richmond Hill",N,N,"",10,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,723
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 611","Richmond Hill",N,N,"",10,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 612","Richmond Hill",N,N,"",9,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 612","Richmond Hill",N,N,"",9,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,810
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 612","Richmond Hill",N,N,"",9,0,"Muench","","Tom","Green Party","Parti Vert",N,N,9
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 612","Richmond Hill",N,N,"",9,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,512
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 612","Richmond Hill",N,N,"",9,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 613","Richmond Hill",N,N,"",4,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 613","Richmond Hill",N,N,"",4,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,869
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 613","Richmond Hill",N,N,"",4,0,"Muench","","Tom","Green Party","Parti Vert",N,N,10
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 613","Richmond Hill",N,N,"",4,0,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,682
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 613","Richmond Hill",N,N,"",4,0,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 614","Richmond Hill",N,N,"",5,0,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 614","Richmond Hill",N,N,"",5,0,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,933
